name: 0f250527-029e-44c7-9ad4-c076202dca2f num_items: 3990
token, class_id, token_value, token_tf, token_df
вкратце, @default_class, 2.913874777732417e-05, 101.0, 98.0
физика, @default_class, 8.683923806529492e-05, 301.0, 148.0
некогда, @default_class, 1.4713625205331482e-05, 51.0, 48.0
приглашение, @default_class, 1.9618166334112175e-05, 68.0, 52.0
нагрузочный, @default_class, 1.932966370077338e-05, 67.0, 30.0
питон, @default_class, 1.8175654986407608e-05, 63.0, 32.0
многопоточный, @default_class, 1.6444639186374843e-05, 57.0, 36.0
германия, @default_class, 4.817991066374816e-05, 167.0, 92.0
пояснение, @default_class, 2.6542225896264426e-05, 92.0, 79.0
инженерный, @default_class, 6.347054295474663e-05, 220.0, 138.0
повторно, @default_class, 3.548580207279883e-05, 123.0, 100.0
наметить, @default_class, 1.0386088433733676e-05, 36.0, 35.0
семейство, @default_class, 4.212135900161229e-05, 146.0, 108.0
относительный, @default_class, 4.8468413297086954e-05, 168.0, 116.0
платёжный, @default_class, 7.44336357456632e-05, 258.0, 95.0
мор, @default_class, 2.5965220629586838e-05, 90.0, 62.0
инвестирование, @default_class, 1.154009805759415e-05, 40.0, 30.0
частично, @default_class, 6.895208935020491e-05, 239.0, 194.0
концепт, @default_class, 2.7696236429619603e-05, 96.0, 59.0
близость, @default_class, 1.5002127838670276e-05, 52.0, 41.0
проявиться, @default_class, 1.1251595424255356e-05, 39.0, 38.0
близко, @default_class, 4.3852374801645055e-05, 152.0, 132.0
сертификат, @default_class, 0.00018781509425025433, 651.0, 129.0
вакансия, @default_class, 8.683923806529492e-05, 301.0, 73.0
собрание, @default_class, 1.7310147086391225e-05, 60.0, 32.0
фаза, @default_class, 5.5680975492578e-05, 193.0, 107.0
набирать, @default_class, 5.019942909711972e-05, 174.0, 156.0
ускорение, @default_class, 8.857025386532769e-05, 307.0, 183.0
change, @default_class, 2.7119231162942015e-05, 94.0, 56.0
продвигаться, @default_class, 1.2117103324271739e-05, 42.0, 40.0
2х, @default_class, 1.4425122571992688e-05, 50.0, 37.0
физик, @default_class, 3.7793823139509186e-05, 131.0, 70.0
динамически, @default_class, 2.5965220629586838e-05, 90.0, 82.0
децентрализованный, @default_class, 1.990666896745097e-05, 69.0, 33.0
соблюдение, @default_class, 2.452270928188227e-05, 85.0, 70.0
пометка, @default_class, 1.3848118214809801e-05, 48.0, 32.0
юный, @default_class, 1.7887152353068814e-05, 62.0, 54.0
диагностировать, @default_class, 1.4136619938653894e-05, 49.0, 39.0
развитый, @default_class, 3.9524835301563144e-05, 137.0, 112.0
твёрдый, @default_class, 3.115826621069573e-05, 108.0, 70.0
математика, @default_class, 9.087827493203804e-05, 315.0, 140.0
европа, @default_class, 8.972426439868286e-05, 311.0, 191.0
выучить, @default_class, 1.7310147086391225e-05, 60.0, 49.0
выявление, @default_class, 4.010184056824073e-05, 139.0, 100.0
excel, @default_class, 3.6928315239492804e-05, 128.0, 58.0
81, @default_class, 1.4425122571992688e-05, 50.0, 37.0
сдать, @default_class, 2.077217686746735e-05, 72.0, 55.0
заинтересоваться, @default_class, 2.7119231162942015e-05, 94.0, 87.0
пасть, @default_class, 1.7887152353068814e-05, 62.0, 55.0
hp, @default_class, 2.2503190848510712e-05, 78.0, 41.0
франция, @default_class, 1.8464157619746402e-05, 64.0, 44.0
компетенция, @default_class, 2.1637684767483734e-05, 75.0, 57.0
гайда, @default_class, 1.2117103324271739e-05, 42.0, 32.0
телефонный, @default_class, 5.019942909711972e-05, 174.0, 96.0
ура, @default_class, 1.6444639186374843e-05, 57.0, 53.0
снижать, @default_class, 5.972000872134231e-05, 207.0, 164.0
топовый, @default_class, 3.6928315239492804e-05, 128.0, 72.0
запад, @default_class, 1.5579133105347864e-05, 54.0, 40.0
критически, @default_class, 3.115826621069573e-05, 108.0, 96.0
спорт, @default_class, 3.2312276744050905e-05, 112.0, 67.0
представляться, @default_class, 4.269836426828988e-05, 148.0, 127.0
2011, @default_class, 6.145102088339627e-05, 213.0, 145.0
дублировать, @default_class, 2.30801961151883e-05, 80.0, 64.0
hardware, @default_class, 2.4811211915221065e-05, 86.0, 45.0
уменьшиться, @default_class, 2.134918213414494e-05, 74.0, 67.0
совершенный, @default_class, 2.6542225896264426e-05, 92.0, 81.0
юнит, @default_class, 2.1060679500806145e-05, 73.0, 30.0
закупка, @default_class, 2.7119231162942015e-05, 94.0, 52.0
минимально, @default_class, 2.4811211915221065e-05, 86.0, 71.0
знакомиться, @default_class, 1.586763573868666e-05, 55.0, 50.0
говорящий, @default_class, 1.8752660253085196e-05, 65.0, 52.0
устареть, @default_class, 1.067459106707247e-05, 37.0, 33.0
электроэнергия, @default_class, 2.740773379628081e-05, 95.0, 48.0
хозяйство, @default_class, 1.932966370077338e-05, 67.0, 53.0
разметить, @default_class, 1.2117103324271739e-05, 42.0, 30.0
избыток, @default_class, 1.154009805759415e-05, 40.0, 37.0
инсталляция, @default_class, 2.6542225896264426e-05, 92.0, 66.0
взаимный, @default_class, 1.702164445305243e-05, 59.0, 54.0
поднятие, @default_class, 1.2694107681454625e-05, 44.0, 34.0
отладить, @default_class, 1.4713625205331482e-05, 51.0, 38.0
силой, @default_class, 1.9618166334112175e-05, 68.0, 61.0
холодный, @default_class, 3.115826621069573e-05, 108.0, 80.0
отдача, @default_class, 1.5579133105347864e-05, 54.0, 48.0
волшебный, @default_class, 3.2312276744050905e-05, 112.0, 87.0
берег, @default_class, 1.5002127838670276e-05, 52.0, 40.0
сюжет, @default_class, 4.7891408030409366e-05, 166.0, 82.0
высказать, @default_class, 2.077217686746735e-05, 72.0, 66.0
спланировать, @default_class, 1.1828600690932944e-05, 41.0, 34.0
народ, @default_class, 3.865932740154676e-05, 134.0, 97.0
сметь, @default_class, 3.6351309972815216e-05, 126.0, 119.0
стандартизация, @default_class, 1.2694107681454625e-05, 44.0, 39.0
image, @default_class, 7.616465154569596e-05, 264.0, 93.0
владимир, @default_class, 3.404328890610486e-05, 118.0, 77.0
оказание, @default_class, 1.529063047200907e-05, 53.0, 35.0
вечером, @default_class, 1.9618166334112175e-05, 68.0, 62.0
смерть, @default_class, 6.92405883455649e-05, 240.0, 131.0
net, @default_class, 1.586763573868666e-05, 55.0, 35.0
честной, @default_class, 3.462029417278245e-05, 120.0, 91.0
яйцо, @default_class, 2.30801961151883e-05, 80.0, 37.0
гореть, @default_class, 2.7696236429619603e-05, 96.0, 79.0
попутно, @default_class, 1.6156138372025453e-05, 56.0, 48.0
day, @default_class, 3.663981260615401e-05, 127.0, 53.0
прелесть, @default_class, 1.2694107681454625e-05, 44.0, 43.0
руководствоваться, @default_class, 2.30801961151883e-05, 80.0, 71.0
культура, @default_class, 6.318203668342903e-05, 219.0, 128.0
промежуток, @default_class, 5.481546759256162e-05, 190.0, 147.0
население, @default_class, 6.375904195010662e-05, 221.0, 124.0
производный, @default_class, 3.058126094401814e-05, 106.0, 53.0
доктор, @default_class, 4.8468413297086954e-05, 168.0, 90.0
полёт, @default_class, 0.000139058189233765, 482.0, 155.0
оружие, @default_class, 3.981333793490194e-05, 138.0, 79.0
отобразиться, @default_class, 1.0963093700411264e-05, 38.0, 32.0
рейтинг, @default_class, 0.00012607556709554046, 437.0, 166.0
восток, @default_class, 1.2117103324271739e-05, 42.0, 31.0
78, @default_class, 1.0963093700411264e-05, 38.0, 30.0
полтора, @default_class, 5.135343599249609e-05, 178.0, 140.0
model, @default_class, 8.164619794115424e-05, 283.0, 104.0
жуткий, @default_class, 1.0386088433733676e-05, 36.0, 33.0
переключатель, @default_class, 2.5965220629586838e-05, 90.0, 49.0
калифорния, @default_class, 2.0195171600789763e-05, 70.0, 52.0
препятствие, @default_class, 5.683498238795437e-05, 197.0, 117.0
касательно, @default_class, 1.586763573868666e-05, 55.0, 40.0
неожиданный, @default_class, 5.279594915919006e-05, 183.0, 145.0
наружу, @default_class, 1.4713625205331482e-05, 51.0, 46.0
безусловный, @default_class, 1.1251595424255356e-05, 39.0, 31.0
башня, @default_class, 4.356387216830626e-05, 151.0, 40.0
распечатать, @default_class, 2.365720138186589e-05, 82.0, 52.0
невозможный, @default_class, 4.212135900161229e-05, 146.0, 129.0
рассматриваться, @default_class, 5.5680975492578e-05, 193.0, 162.0
уместный, @default_class, 1.0386088433733676e-05, 36.0, 34.0
диагностика, @default_class, 4.4429376430343837e-05, 154.0, 72.0
хакер, @default_class, 6.49130524834618e-05, 225.0, 93.0
белок, @default_class, 2.452270928188227e-05, 85.0, 39.0
чудесный, @default_class, 1.1251595424255356e-05, 39.0, 38.0
выпускаться, @default_class, 2.9427250410662964e-05, 102.0, 81.0
привилегия, @default_class, 2.7984739062958397e-05, 97.0, 50.0
интерпретатор, @default_class, 2.9427250410662964e-05, 102.0, 51.0
зимний, @default_class, 1.6733141819713637e-05, 58.0, 50.0
эксплуатировать, @default_class, 1.2982610314793419e-05, 45.0, 42.0
дыра, @default_class, 3.923633266822435e-05, 136.0, 81.0
грязный, @default_class, 2.1637684767483734e-05, 75.0, 65.0
frame, @default_class, 1.6156138372025453e-05, 56.0, 31.0
сведение, @default_class, 6.347054295474663e-05, 220.0, 152.0
отсечь, @default_class, 1.154009805759415e-05, 40.0, 31.0
грандиозный, @default_class, 1.0386088433733676e-05, 36.0, 30.0
топливо, @default_class, 5.914300345466472e-05, 205.0, 98.0
рассказываться, @default_class, 1.4713625205331482e-05, 51.0, 46.0
гараж, @default_class, 1.4136619938653894e-05, 49.0, 32.0
перенаправить, @default_class, 1.2405605957610533e-05, 43.0, 33.0
пообещать, @default_class, 1.3559615581471007e-05, 47.0, 42.0
поклонник, @default_class, 1.8464157619746402e-05, 64.0, 57.0
usb, @default_class, 0.00012145953223807737, 421.0, 153.0
внезапно, @default_class, 5.308445179252885e-05, 184.0, 145.0
гравитационный, @default_class, 2.7696236429619603e-05, 96.0, 48.0
цветной, @default_class, 3.923633266822435e-05, 136.0, 73.0
перезагружать, @default_class, 1.2982610314793419e-05, 45.0, 36.0
модифицированный, @default_class, 1.529063047200907e-05, 53.0, 42.0
теоретически, @default_class, 4.9910926463780925e-05, 173.0, 148.0
640, @default_class, 1.2405605957610533e-05, 43.0, 30.0
request, @default_class, 8.3665712736547e-05, 290.0, 105.0
антенна, @default_class, 6.92405883455649e-05, 240.0, 70.0
вхождение, @default_class, 2.4234206648543477e-05, 84.0, 58.0
трогать, @default_class, 2.077217686746735e-05, 72.0, 61.0
попадание, @default_class, 4.298686690162867e-05, 149.0, 95.0
лазерный, @default_class, 5.5969478125916794e-05, 194.0, 73.0
годиться, @default_class, 2.452270928188227e-05, 85.0, 80.0
22, @default_class, 8.280020847450942e-05, 287.0, 177.0
110, @default_class, 2.134918213414494e-05, 74.0, 60.0
шкаф, @default_class, 2.1926187400822528e-05, 76.0, 46.0
министр, @default_class, 1.2405605957610533e-05, 43.0, 31.0
леса, @default_class, 2.077217686746735e-05, 72.0, 43.0
крепиться, @default_class, 1.6156138372025453e-05, 56.0, 49.0
девайс, @default_class, 9.116677392739803e-05, 316.0, 156.0
интеллект, @default_class, 0.00012203653750475496, 423.0, 167.0
реле, @default_class, 2.5676717996248044e-05, 89.0, 30.0
бить, @default_class, 2.4234206648543477e-05, 84.0, 64.0
совершенство, @default_class, 1.2405605957610533e-05, 43.0, 40.0
стандартизировать, @default_class, 1.2694107681454625e-05, 44.0, 38.0
тяга, @default_class, 2.2214688215171918e-05, 77.0, 41.0
комфорт, @default_class, 2.856174251064658e-05, 99.0, 71.0
origin, @default_class, 2.5676717996248044e-05, 89.0, 34.0
орбитальный, @default_class, 2.538821536290925e-05, 88.0, 39.0
ракета, @default_class, 7.472213474102318e-05, 259.0, 67.0
остров, @default_class, 2.7696236429619603e-05, 96.0, 46.0
илона, @default_class, 2.30801961151883e-05, 80.0, 41.0
земной, @default_class, 3.4908796806121245e-05, 121.0, 72.0
перенаправление, @default_class, 1.067459106707247e-05, 37.0, 31.0
родина, @default_class, 1.3559615581471007e-05, 47.0, 39.0
бизнесмен, @default_class, 1.7310147086391225e-05, 60.0, 45.0
устранять, @default_class, 1.7310147086391225e-05, 60.0, 54.0
астероид, @default_class, 7.41451294743456e-05, 257.0, 36.0
груз, @default_class, 3.8947830034885556e-05, 135.0, 70.0
рубеж, @default_class, 3.6351309972815216e-05, 126.0, 89.0
отсылать, @default_class, 1.3559615581471007e-05, 47.0, 40.0
переопределить, @default_class, 2.3945704015204683e-05, 83.0, 53.0
подтвердиться, @default_class, 9.232078809873201e-06, 32.0, 32.0
ввиду, @default_class, 4.0390343201579526e-05, 140.0, 116.0
гравитация, @default_class, 5.135343599249609e-05, 178.0, 58.0
цилиндр, @default_class, 1.4136619938653894e-05, 49.0, 32.0
планета, @default_class, 0.0001338651345577091, 464.0, 170.0
англоязычный, @default_class, 2.856174251064658e-05, 99.0, 91.0
благоприятный, @default_class, 1.0386088433733676e-05, 36.0, 34.0
плод, @default_class, 2.1060679500806145e-05, 73.0, 57.0
анонс, @default_class, 4.760290539707057e-05, 165.0, 90.0
маск, @default_class, 2.7984739062958397e-05, 97.0, 36.0
сельский, @default_class, 1.529063047200907e-05, 53.0, 36.0
вооружённый, @default_class, 1.067459106707247e-05, 37.0, 30.0
спутник, @default_class, 0.00014973277575336397, 519.0, 123.0
исследовательский, @default_class, 4.7891408030409366e-05, 166.0, 99.0
ветер, @default_class, 6.0008511354681104e-05, 208.0, 91.0
